TeD,TrD1,TrD2,TrD3,TrD4,TrD5,TrD6,TrD7,TrD8,model,score,Sum
TeD5,1,1,0,0,0,1,1,0,MN,0.0321516591202063,4
TeD5,0,1,0,1,0,0,0,0,MN,0.038782666034937,2
TeD5,0,0,0,0,1,1,0,1,MN,0.0537301247359218,3
TeD5,0,1,0,0,0,1,0,0,MN,0.0333720418942005,2
TeD5,0,0,1,0,1,0,0,1,MN,0.0561066615345964,3
TeD5,1,1,1,1,1,0,1,1,MN,0.0411616029284901,7
TeD5,1,0,0,1,0,0,0,0,MN,0.0312637689482161,2
TeD5,0,1,0,0,1,0,1,1,MN,0.0506764617908668,4
TeD5,0,1,0,0,0,1,0,1,MN,0.0552996428312441,3
TeD5,0,1,0,0,0,1,1,0,MN,0.046677547804401,3
TeD5,1,1,0,0,0,1,0,1,MN,0.0329895748989618,4
TeD5,1,0,0,1,1,0,1,1,MN,0.0455769190239668,5
TeD5,1,0,1,1,0,0,1,0,MN,0.0357746231931157,4
TeD5,0,0,0,0,0,1,1,1,MN,0.0544099111255562,3
TeD5,1,0,1,1,1,1,1,0,MN,0.044558269250045,6
TeD5,1,1,0,0,0,0,1,0,MN,0.0345252129227992,3
TeD5,0,1,0,1,0,1,0,1,MN,0.0525016927758938,4
TeD5,0,0,1,0,0,0,0,1,MN,0.0521878031680246,2
TeD5,1,1,1,1,1,1,1,0,MN,0.0419839067239787,7
TeD5,0,1,1,0,0,1,1,0,MN,0.0469014690064628,4
TeD5,0,1,0,0,1,0,0,0,MN,0.0458667469418065,2
TeD5,1,1,0,1,1,0,1,1,MN,0.0419452671182886,6
TeD5,1,0,0,0,1,0,0,1,MN,0.0452972136442304,3
TeD5,1,1,1,0,1,1,0,1,MN,0.0401849571146611,6
TeD5,0,1,1,1,0,0,0,0,MN,0.0398765792603194,3
TeD5,0,1,0,0,0,1,1,1,MN,0.0496366002516971,4
TeD5,0,0,0,0,1,0,0,1,MN,0.0519319463165102,2
TeD5,1,1,0,1,0,0,0,0,MN,0.0324904700731434,3
TeD5,1,0,1,1,1,0,1,1,MN,0.0446023549918265,6
TeD5,0,1,0,1,1,1,1,1,MN,0.0555599945331759,6
TeD5,1,1,1,1,1,1,0,1,MN,0.0410532212057619,7
TeD5,0,0,0,1,0,0,0,1,MN,0.0502641652209633,2
TeD5,1,1,1,0,1,1,1,1,MN,0.0440400769858537,7
TeD5,1,0,0,0,1,0,1,0,MN,0.0369217853698035,3
TeD5,0,0,1,0,0,1,0,0,MN,0.042337632644977,2
TeD5,0,1,1,1,0,1,1,1,MN,0.0517078917699128,6
TeD5,1,1,1,0,1,1,1,0,MN,0.0383904581979777,6
TeD5,0,1,0,0,1,1,0,0,MN,0.0511690309369669,3
TeD5,0,1,0,0,1,0,0,1,MN,0.0490864546099101,3
TeD5,1,1,0,1,1,1,1,0,MN,0.0404353916448933,6
TeD5,0,1,1,1,1,1,1,1,MN,0.0554387841850694,7
TeD5,1,1,0,1,1,1,1,1,MN,0.0412896105311752,7
TeD5,0,0,1,0,1,0,0,0,MN,0.0520926979531426,2
TeD5,1,1,1,1,1,1,1,1,MN,0.0437472579323128,8
TeD5,1,1,1,1,1,1,1,1,MN,0.0427168936380698,8
TeD5,1,1,1,1,1,1,1,1,MN,0.0435444308872882,8
TeD5,1,1,1,1,1,1,1,1,MN,0.0452823779370881,8
TeD5,1,1,1,1,1,1,1,1,MN,0.0443992040919731,8
TeD6,1,0,1,1,1,0,0,0,MN,0.467775822477021,4
TeD6,1,1,1,1,0,1,1,1,MN,0.589316971068245,7
TeD6,1,0,0,0,1,1,1,1,MN,0.592546488102023,5
TeD6,1,0,0,1,0,0,1,1,MN,0.534693711913406,4
TeD6,0,0,0,0,1,1,0,0,MN,0.630376529778542,2
TeD6,1,0,1,0,1,1,1,0,MN,0.565334406612581,5
TeD6,0,1,0,1,1,0,1,1,MN,0.54319649324266,5
TeD6,1,0,1,1,1,1,0,1,MN,0.541427135424579,6
TeD6,0,1,0,0,0,0,1,0,MN,0.590318526183271,2
TeD6,1,1,1,0,0,1,0,0,MN,0.454770496467329,4
TeD6,0,1,0,0,0,0,1,1,MN,0.628727098232224,3
TeD6,0,1,1,0,1,1,0,0,MN,0.548895181287718,4
TeD6,1,0,1,0,1,1,1,1,MN,0.624641196984614,6
TeD6,0,1,0,0,0,0,0,1,MN,0.617416040773982,2
TeD6,0,0,1,1,1,1,1,1,MN,0.615386516124421,6
TeD6,0,1,1,0,0,1,0,0,MN,0.509533368820784,3
TeD6,1,0,1,0,1,0,1,1,MN,0.625637881426216,5
TeD6,1,1,0,1,0,1,1,1,MN,0.490908308773078,6
TeD6,0,1,1,0,0,0,0,1,MN,0.605677337031519,3
TeD6,1,0,1,1,1,1,0,0,MN,0.532803769488366,5
TeD6,1,1,0,0,0,1,0,0,MN,0.326323248736249,3
TeD6,0,0,0,0,0,1,1,0,MN,0.613169144822462,2
TeD6,1,1,0,0,1,1,0,1,MN,0.525314673908507,5
TeD6,0,1,1,1,1,0,1,0,MN,0.553424239067252,5
TeD6,0,1,1,0,1,1,1,0,MN,0.558531639307335,5
TeD6,1,0,1,1,1,1,1,1,MN,0.575198504292395,7
TeD6,0,0,0,0,0,1,0,1,MN,0.595161336287753,2
TeD6,1,0,0,0,0,1,0,0,MN,0.377454940337442,2
TeD6,0,1,1,1,1,1,1,0,MN,0.52264373004382,6
TeD6,1,1,0,0,1,1,0,0,MN,0.453707607364446,4
TeD6,0,1,1,0,0,0,0,0,MN,0.481492717062978,2
TeD6,1,1,0,0,0,0,0,0,MN,0.385872190684349,2
TeD6,1,1,0,0,0,1,1,0,MN,0.476514294724465,4
TeD6,0,1,0,1,0,0,0,0,MN,0.563922650591831,2
TeD6,0,0,0,0,1,1,0,1,MN,0.616487281941709,3
TeD6,0,1,0,0,0,1,0,0,MN,0.492502514159438,2
TeD6,0,0,1,0,1,0,0,1,MN,0.547548620556553,3
TeD6,1,1,1,1,1,0,1,1,MN,0.606025199936844,7
TeD6,1,0,0,1,0,0,0,0,MN,0.386210999347435,2
TeD6,0,1,0,0,1,0,1,1,MN,0.654430589817308,4
TeD6,0,1,0,0,0,1,0,1,MN,0.59071028427559,3
TeD6,0,1,0,0,0,1,1,0,MN,0.618150146091616,3
TeD6,1,1,0,0,0,1,0,1,MN,0.456213390790756,4
TeD6,1,0,0,1,1,0,1,1,MN,0.549305829564433,5
TeD6,1,0,1,1,0,0,1,0,MN,0.480611651296437,4
TeD6,0,0,0,0,0,1,1,1,MN,0.543257818315412,3
TeD6,1,0,1,1,1,1,1,0,MN,0.601111153701554,6
TeD6,1,1,0,0,0,0,1,0,MN,0.421018370894558,3
TeD6,0,1,0,1,0,1,0,1,MN,0.602044542829946,4
TeD6,0,0,1,0,0,0,0,1,MN,0.579699692041207,2
TeD6,1,1,1,1,1,1,1,0,MN,0.465946234419789,7
TeD6,0,1,1,0,0,1,1,0,MN,0.559551706340711,4
TeD6,0,1,0,0,1,0,0,0,MN,0.564430850951319,2
TeD6,1,1,0,1,1,0,1,1,MN,0.6406281853313,6
TeD6,1,0,0,0,1,0,0,1,MN,0.525445616453245,3
TeD6,1,1,1,0,1,1,0,1,MN,0.560552139908628,6
TeD6,0,1,1,1,0,0,0,0,MN,0.48141442931321,3
TeD6,0,1,0,0,0,1,1,1,MN,0.61351644258828,4
TeD6,0,0,0,0,1,0,0,1,MN,0.578166501784708,2
TeD6,1,1,0,1,0,0,0,0,MN,0.382934492708737,3
TeD6,1,0,1,1,1,0,1,1,MN,0.616601418528857,6
TeD6,0,1,0,1,1,1,1,1,MN,0.594679923515862,6
TeD6,1,1,1,1,1,1,0,1,MN,0.56886076941059,7
TeD6,0,0,0,1,0,0,0,1,MN,0.545210109856443,2
TeD6,1,1,1,0,1,1,1,1,MN,0.594242589278779,7
TeD6,1,0,0,0,1,0,1,0,MN,0.426805795766255,3
TeD6,0,0,1,0,0,1,0,0,MN,0.605379145594936,2
TeD6,0,1,1,1,0,1,1,1,MN,0.523886770235641,6
TeD6,1,1,1,0,1,1,1,0,MN,0.552759375788964,6
TeD6,0,1,0,0,1,1,0,0,MN,0.649812801058262,3
TeD6,0,1,0,0,1,0,0,1,MN,0.610814437860631,3
TeD6,1,1,0,1,1,1,1,0,MN,0.499640424901334,6
TeD6,0,1,1,1,1,1,1,1,MN,0.538063668692508,7
TeD6,1,1,0,1,1,1,1,1,MN,0.529801924575871,7
TeD6,0,0,1,0,1,0,0,0,MN,0.611498257143023,2
TeD6,1,1,1,1,1,1,1,1,MN,0.613808706362887,8
TeD6,1,1,1,1,1,1,1,1,MN,0.603924118250893,8
TeD6,1,1,1,1,1,1,1,1,MN,0.607990589813258,8
TeD6,1,1,1,1,1,1,1,1,MN,0.618194881116714,8
TeD6,1,1,1,1,1,1,1,1,MN,0.57489546777777,8
TeD7,1,0,1,1,1,0,0,0,MN,0.18190339108564,4
TeD7,1,1,1,1,0,1,1,1,MN,0.215698300887389,7
TeD7,1,0,0,0,1,1,1,1,MN,0.236472858888466,5
TeD7,1,0,0,1,0,0,1,1,MN,0.208323785545601,4
TeD7,0,0,0,0,1,1,0,0,MN,0.279453335149877,2
TeD7,1,0,1,0,1,1,1,0,MN,0.272922580672347,5
TeD7,0,1,0,1,1,0,1,1,MN,0.242081724317642,5
TeD7,1,0,1,1,1,1,0,1,MN,0.149965152893935,6
TeD7,0,1,0,0,0,0,1,0,MN,0.331560649840745,2
TeD7,1,1,1,0,0,1,0,0,MN,0.196219241358916,4
TeD7,0,1,0,0,0,0,1,1,MN,0.297605901570539,3
TeD7,0,1,1,0,1,1,0,0,MN,0.278053937919178,4
TeD7,1,0,1,0,1,1,1,1,MN,0.260648248881722,6
TeD7,0,1,0,0,0,0,0,1,MN,0.161272549284957,2
TeD7,0,0,1,1,1,1,1,1,MN,0.225148687865449,6
TeD7,0,1,1,0,0,1,0,0,MN,0.114795723877047,3
TeD7,1,0,1,0,1,0,1,1,MN,0.245783614205986,5
TeD7,1,1,0,1,0,1,1,1,MN,0.280403872569793,6
TeD7,0,1,1,0,0,0,0,1,MN,0.265042249130635,3
TeD7,1,0,1,1,1,1,0,0,MN,0.210495457619379,5
TeD7,1,1,0,0,0,1,0,0,MN,0.0519633778057933,3
TeD7,0,0,0,0,0,1,1,0,MN,0.197066572864936,2
TeD7,1,1,0,0,1,1,0,1,MN,0.278198627879319,5
TeD7,0,1,1,1,1,0,1,0,MN,0.211112380813231,5
TeD7,0,1,1,0,1,1,1,0,MN,0.282387540286995,5
TeD7,1,0,1,1,1,1,1,1,MN,0.174072625455642,7
TeD7,0,0,0,0,0,1,0,1,MN,0.286495823349214,2
TeD7,1,0,0,0,0,1,0,0,MN,0.14622734585048,2
TeD7,0,1,1,1,1,1,1,0,MN,0.2424849093805,6
TeD7,1,1,0,0,1,1,0,0,MN,0.216447892833318,4
TeD7,0,1,1,0,0,0,0,0,MN,0.295980513391007,2
TeD7,1,1,0,0,0,0,0,0,MN,0.0925011854996752,2
TeD7,1,1,0,0,0,1,1,0,MN,0.127082287929445,4
TeD7,0,1,0,1,0,0,0,0,MN,0.235175293391027,2
TeD7,0,0,0,0,1,1,0,1,MN,0.261813637879601,3
TeD7,0,1,0,0,0,1,0,0,MN,0.301723522366192,2
TeD7,0,0,1,0,1,0,0,1,MN,0.206380685801914,3
TeD7,1,1,1,1,1,0,1,1,MN,0.325324209735654,7
TeD7,1,0,0,1,0,0,0,0,MN,0.0512188981127526,2
TeD7,0,1,0,0,1,0,1,1,MN,0.421507584496954,4
TeD7,0,1,0,0,0,1,0,1,MN,0.194624589627542,3
TeD7,0,1,0,0,0,1,1,0,MN,0.280742754086337,3
TeD7,1,1,0,0,0,1,0,1,MN,0.145947932985941,4
TeD7,1,0,0,1,1,0,1,1,MN,0.16647675317829,5
TeD7,1,0,1,1,0,0,1,0,MN,0.172874303823218,4
TeD7,0,0,0,0,0,1,1,1,MN,0.240850102799045,3
TeD7,1,0,1,1,1,1,1,0,MN,0.155734838923517,6
TeD7,1,1,0,0,0,0,1,0,MN,0.20887939736804,3
TeD7,0,1,0,1,0,1,0,1,MN,0.273821613176506,4
TeD7,0,0,1,0,0,0,0,1,MN,0.282979969699284,2
TeD7,1,1,1,1,1,1,1,0,MN,0.276686128435008,7
TeD7,0,1,1,0,0,1,1,0,MN,0.294136573592055,4
TeD7,0,1,0,0,1,0,0,0,MN,0.211093112516031,2
TeD7,1,1,0,1,1,0,1,1,MN,0.262742814727657,6
TeD7,1,0,0,0,1,0,0,1,MN,0.226353717808364,3
TeD7,1,1,1,0,1,1,0,1,MN,0.197107304856167,6
TeD7,0,1,1,1,0,0,0,0,MN,0.1972563875933,3
TeD7,0,1,0,0,0,1,1,1,MN,0.329650011436156,4
TeD7,0,0,0,0,1,0,0,1,MN,0.205874191824406,2
TeD7,1,1,0,1,0,0,0,0,MN,0.0992871060966866,3
TeD7,1,0,1,1,1,0,1,1,MN,0.220987363640984,6
TeD7,0,1,0,1,1,1,1,1,MN,0.226658264442959,6
TeD7,1,1,1,1,1,1,0,1,MN,0.246826178742953,7
TeD7,0,0,0,1,0,0,0,1,MN,0.155725262576016,2
TeD7,1,1,1,0,1,1,1,1,MN,0.258037935636373,7
TeD7,1,0,0,0,1,0,1,0,MN,0.15588025067579,3
TeD7,0,0,1,0,0,1,0,0,MN,0.0077301925213864,2
TeD7,0,1,1,1,0,1,1,1,MN,0.15368991223789,6
TeD7,1,1,1,0,1,1,1,0,MN,0.226727960173179,6
TeD7,0,1,0,0,1,1,0,0,MN,0.310277891652819,3
TeD7,0,1,0,0,1,0,0,1,MN,0.433744448258277,3
TeD7,1,1,0,1,1,1,1,0,MN,0.221455051565493,6
TeD7,0,1,1,1,1,1,1,1,MN,0.20131227264783,7
TeD7,1,1,0,1,1,1,1,1,MN,0.174766718497431,7
TeD7,0,0,1,0,1,0,0,0,MN,0.264170182756461,2
TeD7,1,1,1,1,1,1,1,1,MN,0.288129139034861,8
TeD7,1,1,1,1,1,1,1,1,MN,0.270717456792245,8
TeD7,1,1,1,1,1,1,1,1,MN,0.257366305087397,8
TeD7,1,1,1,1,1,1,1,1,MN,0.294410826170183,8
TeD7,1,1,1,1,1,1,1,1,MN,0.257379940934155,8
TeD1,0,0,0,0,0,0,0,0,B3,0.557191082887818,0
TeD2,0,0,0,0,0,0,0,0,B3,0.510687912942091,0
TeD3,0,0,0,0,0,0,0,0,B3,0.508681672025723,0
TeD4,0,0,0,0,0,0,0,0,B3,0.324131082423039,0
TeD5,0,0,0,0,0,0,0,0,B3,0.0272104866687627,0
TeD6,0,0,0,0,0,0,0,0,B3,0.471084707818437,0
TeD7,0,0,0,0,0,0,0,0,B3,0.0748400435345604,0
TeD1,0,0,0,0,0,0,0,1,MS,0.685822132420341,1
TeD1,0,0,0,0,0,0,0,1,MS,0.689350645235803,1
TeD1,0,0,0,0,0,0,0,1,MS,0.68582030498295,1
TeD1,0,0,0,0,0,0,0,1,MS,0.690522109205653,1
TeD1,0,0,0,0,0,0,0,1,MS,0.687919300879726,1
TeD1,0,0,0,0,0,0,0,1,MS,0.693193977095173,1
TeD1,0,1,0,0,0,0,0,0,MS,0.87666466475101,1
TeD1,0,1,0,0,0,0,0,0,MS,0.880514299959548,1
TeD1,0,1,0,0,0,0,0,0,MS,0.881994585627307,1
TeD1,0,1,0,0,0,0,0,0,MS,0.880180101723494,1
TeD1,0,1,0,0,0,0,0,0,MS,0.888163384998322,1
TeD1,0,1,0,0,0,0,0,0,MS,0.876976911200283,1
TeD1,0,0,0,0,0,0,1,0,MS,0.685806453314661,1
TeD1,0,0,0,0,0,0,1,0,MS,0.690805953501953,1
TeD1,0,0,0,0,0,0,1,0,MS,0.681723681222761,1
TeD1,0,0,0,0,0,0,1,0,MS,0.674289834614387,1
TeD1,0,0,0,0,0,0,1,0,MS,0.672600184738293,1
TeD1,0,0,0,0,0,0,1,0,MS,0.652180835959473,1
TeD1,0,0,0,0,0,1,0,0,MS,0.663016334688681,1
TeD1,0,0,0,0,0,1,0,0,MS,0.650381271686309,1
TeD1,0,0,0,0,0,1,0,0,MS,0.655996372478063,1
TeD1,0,0,0,0,0,1,0,0,MS,0.660750235631476,1
TeD1,0,0,0,0,0,1,0,0,MS,0.638898122867694,1
TeD1,0,0,0,0,0,1,0,0,MS,0.652118957149863,1
TeD1,1,0,0,0,0,0,0,0,MS,0.5168010906757,1
TeD1,1,0,0,0,0,0,0,0,MS,0.539508706104139,1
TeD1,1,0,0,0,0,0,0,0,MS,0.535583355412987,1
TeD1,1,0,0,0,0,0,0,0,MS,0.532964515185693,1
TeD1,1,0,0,0,0,0,0,0,MS,0.528603749352301,1
TeD1,1,0,0,0,0,0,0,0,MS,0.509946941443875,1
TeD1,0,0,0,0,1,0,0,0,MS,0.698499456922283,1
TeD1,0,0,0,0,1,0,0,0,MS,0.692895888994859,1
TeD1,0,0,0,0,1,0,0,0,MS,0.693203036595712,1
TeD1,0,0,0,0,1,0,0,0,MS,0.682546013233953,1
TeD1,0,0,0,0,1,0,0,0,MS,0.670843532859416,1
TeD1,0,0,0,0,1,0,0,0,MS,0.68612139457917,1
TeD1,0,0,0,1,0,0,0,0,MS,0.594903142204972,1
TeD1,0,0,0,1,0,0,0,0,MS,0.586685823775036,1
TeD1,0,0,0,1,0,0,0,0,MS,0.59027866577414,1
TeD1,0,0,0,1,0,0,0,0,MS,0.598514005555139,1
TeD1,0,0,0,1,0,0,0,0,MS,0.582877544793512,1
TeD1,0,0,0,1,0,0,0,0,MS,0.588462783560041,1
TeD1,0,0,1,0,0,0,0,0,MS,0.614432758736612,1
TeD1,0,0,1,0,0,0,0,0,MS,0.597050389494839,1
TeD1,0,0,1,0,0,0,0,0,MS,0.610518840685282,1
TeD1,0,0,1,0,0,0,0,0,MS,0.580155061946921,1
TeD1,0,0,1,0,0,0,0,0,MS,0.582568936642908,1
TeD1,0,0,1,0,0,0,0,0,MS,0.589269758593172,1
TeD2,0,0,0,0,0,0,0,1,MS,0.583132530120482,1
TeD2,0,0,0,0,0,0,0,1,MS,0.582666148464827,1
TeD2,0,0,0,0,0,0,0,1,MS,0.57302759424796,1
TeD2,0,0,0,0,0,0,0,1,MS,0.59090555771473,1
TeD2,0,0,0,0,0,0,0,1,MS,0.587019043917606,1
TeD2,0,0,0,0,0,0,0,1,MS,0.595569374271279,1
TeD2,0,1,0,0,0,0,0,0,MS,0.540614069179946,1
TeD2,0,1,0,0,0,0,0,0,MS,0.522969296541003,1
TeD2,0,1,0,0,0,0,0,0,MS,0.532219199378158,1
TeD2,0,1,0,0,0,0,0,0,MS,0.538670812281384,1
TeD2,0,1,0,0,0,0,0,0,MS,0.529809560823941,1
TeD2,0,1,0,0,0,0,0,0,MS,0.529654100272056,1
TeD2,0,0,0,0,0,0,1,0,MS,0.589584143023708,1
TeD2,0,0,0,0,0,0,1,0,MS,0.573183054799845,1
TeD2,0,0,0,0,0,0,1,0,MS,0.583521181500194,1
TeD2,0,0,0,0,0,0,1,0,MS,0.577147298872911,1
TeD2,0,0,0,0,0,0,1,0,MS,0.5793237465993,1
TeD2,0,0,0,0,0,0,1,0,MS,0.574115818111154,1
TeD2,0,0,0,0,0,1,0,0,MS,0.553517294986397,1
TeD2,0,0,0,0,0,1,0,0,MS,0.546443839875632,1
TeD2,0,0,0,0,0,1,0,0,MS,0.555693742712787,1
TeD2,0,0,0,0,0,1,0,0,MS,0.543412359113875,1
TeD2,0,0,0,0,0,1,0,0,MS,0.560357559269335,1
TeD2,0,0,0,0,0,1,0,0,MS,0.548853478429848,1
TeD2,1,0,0,0,0,0,0,0,MS,0.52600077730276,1
TeD2,1,0,0,0,0,0,0,0,MS,0.509211037699184,1
TeD2,1,0,0,0,0,0,0,0,MS,0.505246793626117,1
TeD2,1,0,0,0,0,0,0,0,MS,0.51566265060241,1
TeD2,1,0,0,0,0,0,0,0,MS,0.512242518460941,1
TeD2,1,0,0,0,0,0,0,0,MS,0.512786630392538,1
TeD2,0,0,0,0,1,0,0,0,MS,0.579090555771473,1
TeD2,0,0,0,0,1,0,0,0,MS,0.58118927322192,1
TeD2,0,0,0,0,1,0,0,0,MS,0.573183054799845,1
TeD2,0,0,0,0,1,0,0,0,MS,0.575281772250292,1
TeD2,0,0,0,0,1,0,0,0,MS,0.572561212592305,1
TeD2,0,0,0,0,1,0,0,0,MS,0.574504469490867,1
TeD2,0,0,0,1,0,0,0,0,MS,0.539525845316751,1
TeD2,0,0,0,1,0,0,0,0,MS,0.522114263505636,1
TeD2,0,0,0,1,0,0,0,0,MS,0.538904003109211,1
TeD2,0,0,0,1,0,0,0,0,MS,0.526778080062184,1
TeD2,0,0,0,1,0,0,0,0,MS,0.536727555382822,1
TeD2,0,0,0,1,0,0,0,0,MS,0.528876797512631,1
TeD2,0,0,1,0,0,0,0,0,MS,0.547609794014769,1
TeD2,0,0,1,0,0,0,0,0,MS,0.518849591916051,1
TeD2,0,0,1,0,0,0,0,0,MS,0.545122425184609,1
TeD2,0,0,1,0,0,0,0,0,MS,0.534551107656432,1
TeD2,0,0,1,0,0,0,0,0,MS,0.538437621453556,1
TeD2,0,0,1,0,0,0,0,0,MS,0.548387096774194,1
TeD3,0,0,0,0,0,0,0,1,MS,0.767845659163987,1
TeD3,0,0,0,0,0,0,0,1,MS,0.742765273311897,1
TeD3,0,0,0,0,0,0,0,1,MS,0.741479099678457,1
TeD3,0,0,0,0,0,0,0,1,MS,0.744694533762058,1
TeD3,0,0,0,0,0,0,0,1,MS,0.740836012861736,1
TeD3,0,0,0,0,0,0,0,1,MS,0.720900321543408,1
TeD3,0,1,0,0,0,0,0,0,MS,0.542765273311897,1
TeD3,0,1,0,0,0,0,0,0,MS,0.520257234726688,1
TeD3,0,1,0,0,0,0,0,0,MS,0.511897106109325,1
TeD3,0,1,0,0,0,0,0,0,MS,0.539549839228296,1
TeD3,0,1,0,0,0,0,0,0,MS,0.537620578778135,1
TeD3,0,1,0,0,0,0,0,0,MS,0.516398713826367,1
TeD3,0,0,0,0,0,0,1,0,MS,0.657877813504823,1
TeD3,0,0,0,0,0,0,1,0,MS,0.715112540192926,1
TeD3,0,0,0,0,0,0,1,0,MS,0.72604501607717,1
TeD3,0,0,0,0,0,0,1,0,MS,0.736334405144695,1
TeD3,0,0,0,0,0,0,1,0,MS,0.717684887459807,1
TeD3,0,0,0,0,0,0,1,0,MS,0.729260450160772,1
TeD3,0,0,0,0,0,1,0,0,MS,0.619292604501608,1
TeD3,0,0,0,0,0,1,0,0,MS,0.604501607717042,1
TeD3,0,0,0,0,0,1,0,0,MS,0.617363344051447,1
TeD3,0,0,0,0,0,1,0,0,MS,0.605787781350482,1
TeD3,0,0,0,0,0,1,0,0,MS,0.659163987138264,1
TeD3,0,0,0,0,0,1,0,0,MS,0.601929260450161,1
TeD3,1,0,0,0,0,0,0,0,MS,0.503536977491962,1
TeD3,1,0,0,0,0,0,0,0,MS,0.55048231511254,1
TeD3,1,0,0,0,0,0,0,0,MS,0.557556270096463,1
TeD3,1,0,0,0,0,0,0,0,MS,0.558842443729904,1
TeD3,1,0,0,0,0,0,0,0,MS,0.54983922829582,1
TeD3,1,0,0,0,0,0,0,0,MS,0.57427652733119,1
TeD3,0,0,0,0,1,0,0,0,MS,0.709324758842444,1
TeD3,0,0,0,0,1,0,0,0,MS,0.748553054662379,1
TeD3,0,0,0,0,1,0,0,0,MS,0.764630225080386,1
TeD3,0,0,0,0,1,0,0,0,MS,0.759485530546624,1
TeD3,0,0,0,0,1,0,0,0,MS,0.733118971061093,1
TeD3,0,0,0,0,1,0,0,0,MS,0.730546623794212,1
TeD3,0,0,0,1,0,0,0,0,MS,0.605144694533762,1
TeD3,0,0,0,1,0,0,0,0,MS,0.620578778135048,1
TeD3,0,0,0,1,0,0,0,0,MS,0.614790996784566,1
TeD3,0,0,0,1,0,0,0,0,MS,0.597427652733119,1
TeD3,0,0,0,1,0,0,0,0,MS,0.571061093247589,1
TeD3,0,0,0,1,0,0,0,0,MS,0.597427652733119,1
TeD3,0,0,1,0,0,0,0,0,MS,0.603858520900322,1
TeD3,0,0,1,0,0,0,0,0,MS,0.603858520900322,1
TeD3,0,0,1,0,0,0,0,0,MS,0.606430868167203,1
TeD3,0,0,1,0,0,0,0,0,MS,0.591639871382637,1
TeD3,0,0,1,0,0,0,0,0,MS,0.602572347266881,1
TeD3,0,0,1,0,0,0,0,0,MS,0.592282958199357,1
TeD4,0,0,0,0,0,0,0,1,MS,0.510427010923535,1
TeD4,0,0,0,0,0,0,0,1,MS,0.503078450844091,1
TeD4,0,0,0,0,0,0,0,1,MS,0.502879841112215,1
TeD4,0,0,0,0,0,0,0,1,MS,0.505858987090368,1
TeD4,0,0,0,0,0,0,0,1,MS,0.510427010923535,1
TeD4,0,0,0,0,0,0,0,1,MS,0.493147964250248,1
TeD4,0,1,0,0,0,0,0,0,MS,0.265938430983118,1
TeD4,0,1,0,0,0,0,0,0,MS,0.261966236345581,1
TeD4,0,1,0,0,0,0,0,0,MS,0.271896722939424,1
TeD4,0,1,0,0,0,0,0,0,MS,0.252830188679245,1
TeD4,0,1,0,0,0,0,0,0,MS,0.275471698113208,1
TeD4,0,1,0,0,0,0,0,0,MS,0.259582919563059,1
TeD4,0,0,0,0,0,0,1,0,MS,0.493942403177756,1
TeD4,0,0,0,0,0,0,1,0,MS,0.474875868917577,1
TeD4,0,0,0,0,0,0,1,0,MS,0.482621648460775,1
TeD4,0,0,0,0,0,0,1,0,MS,0.467527308838133,1
TeD4,0,0,0,0,0,0,1,0,MS,0.466931479642503,1
TeD4,0,0,0,0,0,0,1,0,MS,0.480238331678252,1
TeD4,0,0,0,0,0,1,0,0,MS,0.456405163853029,1
TeD4,0,0,0,0,0,1,0,0,MS,0.431181727904667,1
TeD4,0,0,0,0,0,1,0,0,MS,0.446077457795432,1
TeD4,0,0,0,0,0,1,0,0,MS,0.412512413108242,1
TeD4,0,0,0,0,0,1,0,0,MS,0.427606752730884,1
TeD4,0,0,0,0,0,1,0,0,MS,0.433962264150943,1
TeD4,1,0,0,0,0,0,0,0,MS,0.338232373386296,1
TeD4,1,0,0,0,0,0,0,0,MS,0.326315789473684,1
TeD4,1,0,0,0,0,0,0,0,MS,0.324131082423039,1
TeD4,1,0,0,0,0,0,0,0,MS,0.316782522343595,1
TeD4,1,0,0,0,0,0,0,0,MS,0.300297914597815,1
TeD4,1,0,0,0,0,0,0,0,MS,0.335054617676266,1
TeD4,0,0,0,0,1,0,0,0,MS,0.470109235352532,1
TeD4,0,0,0,0,1,0,0,0,MS,0.476067527308838,1
TeD4,0,0,0,0,1,0,0,0,MS,0.483018867924528,1
TeD4,0,0,0,0,1,0,0,0,MS,0.473684210526316,1
TeD4,0,0,0,0,1,0,0,0,MS,0.478053624627607,1
TeD4,0,0,0,0,1,0,0,0,MS,0.476067527308838,1
TeD4,0,0,0,1,0,0,0,0,MS,0.409334657398213,1
TeD4,0,0,0,1,0,0,0,0,MS,0.412512413108242,1
TeD4,0,0,0,1,0,0,0,0,MS,0.404369414101291,1
TeD4,0,0,0,1,0,0,0,0,MS,0.420059582919563,1
TeD4,0,0,0,1,0,0,0,0,MS,0.3733862959285,1
TeD4,0,0,0,1,0,0,0,0,MS,0.390863952333664,1
TeD4,0,0,1,0,0,0,0,0,MS,0.411320754716981,1
TeD4,0,0,1,0,0,0,0,0,MS,0.395233366434955,1
TeD4,0,0,1,0,0,0,0,0,MS,0.421847070506455,1
TeD4,0,0,1,0,0,0,0,0,MS,0.402184707050646,1
TeD4,0,0,1,0,0,0,0,0,MS,0.410923535253227,1
TeD4,0,0,1,0,0,0,0,0,MS,0.426812313803376,1
TeD5,0,0,0,0,0,0,0,1,MS,0.0540547304339387,1
